payment_id,order_id,customer_id,payment_date,payment_method,amount,status,processor_fee,net_amount,currency,region,category
619,619,154,2024-11-09,PayPal,3602.8,completed,122.97,3479.83,USD,East,Food
620,620,168,2023-10-31,Debit Card,1810.2,completed,27.64,1782.56,USD,East,Sports
621,621,10,2024-12-29,Debit Card,2563.6,pending,38.88,0.0,USD,Central,Clothing
622,622,57,2024-07-02,Debit Card,4011.04,completed,60.3,3950.74,USD,West,Food
623,623,44,2024-07-27,PayPal,3073.44,completed,104.86,2968.58,USD,South,Home & Garden
624,624,190,2024-07-28,PayPal,952.16,completed,32.48,919.68,USD,South,Food
625,625,57,2023-08-20,Bank Transfer,3618.45,pending,18.54,0.0,USD,East,Sports
626,626,150,2024-04-22,Credit Card,2078.78,failed,60.49,0.0,USD,North,Sports
627,627,150,2024-09-28,PayPal,867.72,refunded,29.86,0.0,USD,North,Sports
628,628,175,2024-06-26,Debit Card,1769.18,completed,26.73,1742.45,USD,East,Sports
629,629,39,2023-07-26,Crypto,872.14,completed,9.06,863.08,USD,East,Sports
630,630,118,2023-11-21,Credit Card,8492.24,completed,246.76,8245.48,USD,South,Electronics
631,631,46,2024-10-13,Debit Card,2714.4,completed,40.82,2673.58,USD,North,Electronics
632,632,195,2023-06-22,Bank Transfer,2106.0,completed,10.91,2095.09,USD,Central,Clothing
633,633,200,2023-05-16,Debit Card,6298.88,completed,94.72,6204.16,USD,Central,Sports
634,634,123,2023-01-07,PayPal,2865.52,completed,97.57,2767.95,USD,North,Books
635,635,4,2024-06-28,Credit Card,2566.76,completed,74.76,2492.0,USD,South,Electronics
636,636,64,2024-12-13,Credit Card,315.21,completed,9.58,305.63,USD,East,Home & Garden
637,637,129,2023-11-12,PayPal,279.2,completed,9.87,269.33,USD,South,Electronics
638,638,75,2024-06-16,Bank Transfer,305.22,pending,2.02,0.0,USD,Central,Books
639,639,176,2023-12-17,PayPal,2416.26,completed,82.5,2333.76,USD,West,Home & Garden
640,640,104,2023-08-22,Credit Card,606.34,completed,17.94,588.4,USD,South,Food
641,641,6,2024-06-02,Debit Card,547.7,completed,8.66,539.04,USD,South,Electronics
642,642,10,2024-10-20,Credit Card,4284.0,completed,124.38,4159.62,USD,East,Books
643,643,13,2023-04-23,Bank Transfer,581.0,failed,3.39,0.0,USD,North,Electronics
644,644,98,2024-07-17,Bank Transfer,845.2,completed,4.33,840.87,USD,East,Sports
645,645,176,2023-01-12,Credit Card,533.6,completed,15.68,517.92,USD,East,Sports
646,646,70,2024-09-15,Debit Card,1331.72,completed,20.35,1311.37,USD,South,Sports
647,647,159,2023-10-17,Credit Card,1032.92,completed,30.06,1002.86,USD,North,Electronics
648,648,52,2023-09-29,Credit Card,1653.28,completed,48.18,1605.1,USD,Central,Clothing
649,649,76,2023-02-11,Crypto,4238.4,refunded,42.71,0.0,USD,Central,Sports
650,650,124,2023-09-01,Credit Card,2419.62,completed,70.6,2349.02,USD,North,Electronics
651,651,147,2024-05-21,PayPal,1361.73,completed,46.77,1314.96,USD,South,Electronics
652,652,186,2023-09-23,Credit Card,716.55,completed,21.24,695.31,USD,South,Sports
653,653,13,2023-06-28,Debit Card,1357.4,completed,20.75,1336.65,USD,North,Home & Garden
654,654,81,2023-05-02,Credit Card,4821.48,completed,140.26,4681.22,USD,North,Electronics
655,655,170,2023-06-25,Debit Card,426.74,completed,6.88,419.86,USD,East,Home & Garden
656,656,69,2023-04-09,Credit Card,7166.55,completed,207.93,6958.62,USD,East,Home & Garden
657,657,103,2023-10-06,PayPal,368.1,completed,12.84,355.26,USD,West,Food
658,658,167,2023-04-29,Credit Card,6415.2,completed,186.39,6228.81,USD,South,Food
659,659,41,2024-03-03,PayPal,981.76,completed,33.6,948.16,USD,Central,Sports
660,660,47,2024-01-27,Debit Card,6475.2,completed,97.54,6377.66,USD,East,Books
661,661,187,2024-05-10,Debit Card,431.98,completed,6.83,425.15,USD,West,Electronics
662,662,17,2024-11-01,Debit Card,3123.96,completed,47.0,3076.96,USD,East,Electronics
663,663,148,2024-08-02,Bank Transfer,6543.81,completed,32.93,6510.88,USD,South,Food
664,664,177,2024-09-28,Bank Transfer,2881.45,completed,14.85,2866.6,USD,North,Sports
665,665,170,2024-10-18,Bank Transfer,1948.48,completed,10.04,1938.44,USD,West,Clothing
666,666,157,2023-01-12,Credit Card,8038.26,completed,233.29,7804.97,USD,South,Books
667,667,43,2024-05-21,Credit Card,6826.88,completed,198.4,6628.48,USD,East,Clothing
668,668,13,2023-08-18,Credit Card,5337.42,completed,155.15,5182.27,USD,Central,Food
669,669,61,2024-04-15,Debit Card,2660.06,completed,40.39,2619.67,USD,West,Books
670,670,128,2023-11-20,Crypto,728.55,completed,7.45,721.1,USD,North,Sports
671,671,106,2024-07-25,PayPal,55.81,completed,2.24,53.57,USD,Central,Electronics
672,672,159,2023-11-09,Debit Card,1190.79,completed,18.05,1172.74,USD,Central,Books
673,673,117,2024-01-08,Credit Card,2303.21,completed,67.02,2236.19,USD,North,Clothing
674,674,197,2024-09-07,Credit Card,2539.95,completed,73.87,2466.08,USD,West,Food
675,675,30,2024-11-07,Debit Card,4312.56,failed,65.07,0.0,USD,South,Electronics
676,676,163,2024-07-17,Debit Card,1988.69,completed,30.1,1958.59,USD,Central,Home & Garden
677,677,43,2023-05-26,Bank Transfer,110.64,pending,0.72,0.0,USD,West,Electronics
678,678,49,2024-02-09,PayPal,2766.33,completed,94.54,2671.79,USD,South,Sports
679,679,28,2024-03-02,Credit Card,2518.67,completed,73.21,2445.46,USD,North,Food
680,680,116,2024-11-08,Credit Card,1253.81,completed,36.81,1217.0,USD,Central,Books
681,681,2,2023-02-21,Debit Card,2410.55,completed,36.51,2374.04,USD,Central,Sports
682,682,131,2023-07-03,Debit Card,4636.95,completed,69.8,4567.15,USD,Central,Clothing
683,683,169,2024-09-13,Debit Card,281.3,completed,4.68,276.62,USD,East,Books
684,684,156,2023-09-15,Crypto,2759.12,completed,27.81,2731.31,USD,East,Sports
685,685,116,2023-05-24,PayPal,5339.29,completed,181.8,5157.49,USD,West,Books
686,686,180,2023-11-21,Credit Card,2600.32,completed,75.83,2524.49,USD,Central,Food
687,687,160,2023-10-27,Credit Card,731.08,completed,21.45,709.63,USD,East,Food
688,688,167,2024-06-01,PayPal,2453.8,completed,83.8,2370.0,USD,Central,Food
689,689,195,2024-07-31,PayPal,3922.82,completed,133.84,3788.98,USD,West,Books
690,690,182,2024-11-22,Debit Card,8960.78,completed,134.72,8826.06,USD,Central,Home & Garden
691,691,134,2023-01-26,Credit Card,5671.54,completed,164.8,5506.74,USD,West,Clothing
692,692,52,2023-06-17,Debit Card,673.56,completed,10.33,663.23,USD,East,Food
693,693,16,2023-11-02,Credit Card,697.32,completed,20.52,676.8,USD,South,Books
694,694,116,2024-09-22,Crypto,365.1,completed,3.93,361.17,USD,Central,Clothing
695,695,131,2023-10-23,Debit Card,3555.0,completed,53.66,3501.34,USD,North,Sports
696,696,176,2024-07-19,Credit Card,2745.6,completed,80.09,2665.51,USD,North,Electronics
697,697,200,2023-08-22,Credit Card,949.77,completed,27.66,922.11,USD,East,Books
698,698,51,2023-07-20,Debit Card,6669.54,completed,100.4,6569.14,USD,East,Sports
699,699,20,2023-06-30,Credit Card,2950.86,completed,85.96,2864.9,USD,Central,Electronics
700,700,72,2023-10-01,Credit Card,326.43,completed,9.6,316.83,USD,South,Clothing
701,701,2,2024-04-22,PayPal,8051.82,completed,274.02,7777.8,USD,South,Electronics
702,702,153,2024-10-02,PayPal,2323.35,completed,79.43,2243.92,USD,Central,Food
703,703,147,2024-01-03,Bank Transfer,2478.2,completed,12.51,2465.69,USD,North,Food
704,704,48,2023-03-13,Credit Card,2915.77,completed,85.0,2830.77,USD,Central,Clothing
705,705,104,2023-12-24,PayPal,3833.48,completed,130.51,3702.97,USD,South,Clothing
706,706,76,2024-09-25,Bank Transfer,1857.68,completed,9.76,1847.92,USD,Central,Sports
707,707,167,2023-04-28,Bank Transfer,7429.14,completed,37.29,7391.85,USD,East,Sports
708,708,158,2023-09-09,Bank Transfer,3621.84,completed,18.48,3603.36,USD,North,Food
709,709,30,2023-09-21,PayPal,2131.58,completed,72.94,2058.64,USD,Central,Food
710,710,133,2024-01-21,Debit Card,172.3,completed,3.03,169.27,USD,Central,Books
711,711,76,2023-07-20,PayPal,3689.55,completed,125.8,3563.75,USD,East,Books
712,712,43,2024-07-05,PayPal,1423.08,completed,48.72,1374.36,USD,Central,Electronics
713,713,162,2023-08-09,PayPal,328.02,failed,11.56,0.0,USD,West,Electronics
714,714,180,2024-03-23,Debit Card,1898.33,completed,28.86,1869.47,USD,North,Food
715,715,184,2023-02-09,Credit Card,83.8,completed,2.79,81.01,USD,North,Electronics
716,716,65,2023-03-14,PayPal,186.22,completed,6.46,179.76,USD,Central,Clothing
717,717,116,2024-02-20,Debit Card,1861.02,completed,28.2,1832.82,USD,West,Home & Garden
718,718,31,2023-01-09,Credit Card,197.8,completed,5.92,191.88,USD,Central,Electronics
719,719,19,2024-05-31,Debit Card,523.07,completed,8.25,514.82,USD,North,Home & Garden
720,720,73,2024-03-25,Credit Card,3052.5,completed,88.96,2963.54,USD,West,Sports
721,721,137,2023-05-22,Credit Card,239.62,completed,7.2,232.42,USD,West,Books
722,722,37,2024-11-25,Debit Card,4802.7,completed,72.45,4730.25,USD,East,Electronics
723,723,37,2023-02-13,Credit Card,7884.18,completed,229.02,7655.16,USD,North,Books
724,724,141,2023-11-09,Crypto,4001.4,completed,40.17,3961.23,USD,South,Food
725,725,166,2023-05-27,Bank Transfer,1317.72,completed,6.7,1311.02,USD,South,Clothing
726,726,65,2023-05-01,Debit Card,2482.88,completed,37.61,2445.27,USD,South,Food
727,727,193,2024-04-17,Debit Card,8110.34,completed,121.9,7988.44,USD,Central,Electronics
728,728,65,2023-07-25,Credit Card,3374.8,completed,98.17,3276.63,USD,Central,Sports
729,729,172,2023-08-29,Credit Card,1999.58,completed,58.11,1941.47,USD,North,Home & Garden
730,730,50,2024-05-13,Credit Card,791.2,pending,23.16,0.0,USD,West,Home & Garden
731,731,178,2023-06-09,Credit Card,6628.2,completed,192.53,6435.67,USD,Central,Books
732,732,110,2023-01-06,Credit Card,4857.72,completed,141.36,4716.36,USD,East,Clothing
733,733,165,2023-10-11,Credit Card,2860.32,completed,83.28,2777.04,USD,East,Clothing
734,734,119,2024-01-05,Credit Card,4835.05,completed,140.41,4694.64,USD,East,Sports
735,735,166,2023-03-28,Debit Card,1059.66,completed,16.15,1043.51,USD,East,Clothing
736,736,188,2023-03-22,Credit Card,1840.14,completed,53.66,1786.48,USD,North,Electronics
737,737,149,2024-02-21,Credit Card,5400.22,completed,156.99,5243.23,USD,Central,Clothing
738,738,140,2024-04-29,Credit Card,556.08,completed,16.43,539.65,USD,South,Home & Garden
739,739,198,2023-10-27,PayPal,1502.02,completed,51.51,1450.51,USD,South,Sports
740,740,102,2024-05-29,PayPal,4380.05,completed,149.09,4230.96,USD,North,Food
741,741,158,2023-06-19,Credit Card,3398.0,completed,98.91,3299.09,USD,Central,Clothing
742,742,145,2024-11-08,Debit Card,1257.3,completed,19.31,1237.99,USD,South,Food
743,743,11,2024-05-14,Credit Card,7518.24,completed,218.37,7299.87,USD,South,Electronics
744,744,11,2023-08-03,Crypto,1690.83,completed,17.36,1673.47,USD,Central,Home & Garden
745,745,117,2023-02-10,Debit Card,3087.37,completed,46.64,3040.73,USD,East,Electronics
746,746,71,2023-09-28,Crypto,5416.54,pending,54.57,0.0,USD,Central,Books
747,747,168,2024-01-12,PayPal,1730.14,completed,59.11,1671.03,USD,Central,Food
748,748,97,2024-06-14,PayPal,782.25,refunded,26.96,0.0,USD,West,Home & Garden
749,749,124,2023-01-09,Credit Card,2952.0,completed,85.83,2866.17,USD,Central,Clothing
750,750,20,2024-10-23,Credit Card,1304.55,completed,37.98,1266.57,USD,East,Clothing
751,751,93,2023-05-02,PayPal,487.6,completed,16.74,470.86,USD,South,Sports
752,752,124,2024-05-06,Credit Card,3976.83,completed,115.57,3861.26,USD,West,Clothing
753,753,106,2023-09-10,Credit Card,1611.58,completed,46.98,1564.6,USD,North,Clothing
754,754,35,2024-06-11,PayPal,5665.99,completed,193.0,5472.99,USD,North,Books
755,755,67,2024-06-16,Crypto,163.4,pending,2.13,0.0,USD,West,Books
756,756,185,2024-11-10,Bank Transfer,6091.78,completed,30.91,6060.87,USD,East,Electronics
757,757,121,2023-06-26,Credit Card,1591.52,completed,46.38,1545.14,USD,South,Sports
758,758,150,2023-07-08,Credit Card,1512.8,completed,44.3,1468.5,USD,Central,Food
759,759,186,2023-12-19,Credit Card,2310.98,completed,67.23,2243.75,USD,West,Books
760,760,97,2023-05-17,Crypto,742.52,completed,7.71,734.81,USD,North,Electronics
761,761,130,2024-03-06,Credit Card,1846.18,failed,53.76,0.0,USD,South,Books
762,762,158,2023-02-09,Credit Card,371.28,completed,11.05,360.23,USD,Central,Books
763,763,169,2024-09-09,Credit Card,204.52,completed,6.05,198.47,USD,Central,Electronics
764,764,95,2024-12-15,Credit Card,3687.74,completed,107.06,3580.68,USD,Central,Sports
765,765,124,2024-01-27,Credit Card,3756.16,completed,109.41,3646.75,USD,East,Books
766,766,35,2024-05-04,PayPal,1014.03,completed,34.75,979.28,USD,South,Electronics
767,767,140,2023-09-21,Bank Transfer,3011.5,completed,15.35,2996.15,USD,South,Electronics
768,768,31,2023-01-11,Credit Card,291.1,completed,8.71,282.39,USD,West,Food
769,769,81,2024-01-08,Crypto,2418.08,completed,24.65,2393.43,USD,North,Clothing
770,770,65,2024-07-05,Debit Card,4585.42,completed,69.15,4516.27,USD,West,Books
771,771,175,2023-07-29,Credit Card,3694.56,completed,107.34,3587.22,USD,West,Books
772,772,95,2024-07-24,Credit Card,4388.76,completed,127.41,4261.35,USD,West,Home & Garden
773,773,199,2024-02-13,Debit Card,2909.4,completed,43.89,2865.51,USD,South,Food
774,774,115,2023-06-16,Bank Transfer,1500.68,completed,7.81,1492.87,USD,North,Clothing
775,775,87,2024-09-22,PayPal,3455.76,completed,117.78,3337.98,USD,North,Clothing
776,776,2,2023-06-01,Debit Card,6271.98,completed,94.36,6177.62,USD,West,Books
777,777,68,2024-01-18,Bank Transfer,680.82,completed,3.54,677.28,USD,North,Books
778,778,103,2024-11-03,Credit Card,727.24,completed,21.42,705.82,USD,Central,Home & Garden
779,779,199,2024-10-19,Credit Card,668.8,completed,19.52,649.28,USD,West,Sports
780,780,169,2023-10-20,Bank Transfer,104.85,completed,0.81,104.04,USD,South,Electronics
781,781,179,2024-09-21,PayPal,5154.4,completed,175.38,4979.02,USD,South,Food
782,782,168,2023-06-11,Credit Card,366.14,refunded,10.85,0.0,USD,North,Home & Garden
783,783,102,2024-08-26,Credit Card,2337.4,completed,68.16,2269.24,USD,South,Books
784,784,18,2024-07-16,Bank Transfer,369.78,completed,2.23,367.55,USD,East,Food
785,785,90,2023-10-14,Debit Card,8242.74,completed,123.8,8118.94,USD,South,Books
786,786,104,2023-01-06,Bank Transfer,1610.77,completed,8.27,1602.5,USD,East,Clothing
787,787,144,2024-05-30,Credit Card,3578.26,refunded,104.19,0.0,USD,East,Home & Garden
788,788,66,2024-08-11,Debit Card,1609.84,completed,24.25,1585.59,USD,East,Food
789,789,145,2023-09-07,Debit Card,7248.0,completed,108.92,7139.08,USD,East,Sports
790,790,8,2023-05-03,Credit Card,6731.7,completed,195.48,6536.22,USD,East,Electronics
791,791,57,2024-12-22,Bank Transfer,4142.58,completed,21.21,4121.37,USD,South,Home & Garden
792,792,133,2023-01-12,PayPal,6691.3,completed,227.93,6463.37,USD,East,Clothing
793,793,173,2023-12-17,PayPal,510.4,completed,17.63,492.77,USD,North,Books
794,794,91,2024-08-11,Debit Card,1445.34,completed,21.85,1423.49,USD,East,Clothing
795,795,52,2023-09-08,PayPal,1764.0,completed,60.27,1703.73,USD,East,Clothing
796,796,64,2024-01-03,Credit Card,842.96,completed,24.69,818.27,USD,South,Electronics
797,797,174,2024-05-19,Credit Card,1841.96,completed,53.7,1788.26,USD,Central,Electronics
798,798,124,2024-09-29,PayPal,8625.78,completed,293.56,8332.22,USD,East,Sports
799,799,126,2024-06-09,Debit Card,8265.76,completed,124.1,8141.66,USD,East,Sports
800,800,33,2024-06-25,Debit Card,3010.64,completed,45.28,2965.36,USD,West,Sports
801,801,89,2024-12-06,Bank Transfer,380.16,failed,2.35,0.0,USD,South,Sports
802,802,118,2024-12-07,Debit Card,1402.52,completed,21.28,1381.24,USD,North,Electronics
803,803,26,2024-01-08,Bank Transfer,1349.74,completed,7.21,1342.53,USD,Central,Home & Garden
804,804,61,2024-04-28,Debit Card,1659.24,completed,25.25,1633.99,USD,Central,Home & Garden
805,805,109,2024-03-07,Credit Card,1152.48,completed,33.71,1118.77,USD,East,Home & Garden
806,806,47,2023-05-17,Bank Transfer,1864.46,completed,9.79,1854.67,USD,Central,Food
807,807,185,2023-09-02,Credit Card,3264.16,completed,94.91,3169.25,USD,Central,Sports
808,808,190,2024-05-01,Debit Card,1326.65,completed,20.05,1306.6,USD,North,Clothing
809,809,162,2024-07-02,Credit Card,3532.2,failed,102.77,0.0,USD,East,Sports
810,810,146,2024-02-12,PayPal,1292.3,completed,44.38,1247.92,USD,North,Food
811,811,66,2024-10-06,Credit Card,208.32,completed,6.34,201.98,USD,North,Sports
812,812,93,2024-07-25,PayPal,1469.49,completed,50.46,1419.03,USD,East,Home & Garden
813,813,90,2024-09-13,PayPal,208.82,completed,7.24,201.58,USD,South,Books
814,814,138,2023-10-22,Bank Transfer,6206.92,completed,31.44,6175.48,USD,East,Home & Garden
815,815,189,2023-03-24,Debit Card,4187.27,completed,62.95,4124.32,USD,West,Books
816,816,38,2024-10-19,Bank Transfer,2345.6,completed,12.07,2333.53,USD,East,Sports
817,817,19,2023-06-17,Bank Transfer,5759.2,pending,28.94,0.0,USD,East,Clothing
818,818,75,2023-10-02,Debit Card,1780.35,completed,26.88,1753.47,USD,Central,Food
819,819,114,2024-01-08,Debit Card,1810.51,completed,27.34,1783.17,USD,Central,Books
820,820,48,2023-05-10,Credit Card,3148.8,completed,91.45,3057.35,USD,South,Food
821,821,180,2023-03-23,Credit Card,4234.68,failed,122.99,0.0,USD,South,Clothing
822,822,17,2024-07-17,PayPal,727.87,completed,25.16,702.71,USD,North,Electronics
823,823,22,2023-09-28,Debit Card,3436.81,completed,51.73,3385.08,USD,Central,Clothing
824,824,100,2023-08-26,PayPal,987.42,completed,33.75,953.67,USD,South,Food
825,825,33,2024-06-25,Credit Card,2243.6,completed,65.31,2178.29,USD,South,Electronics
826,826,84,2024-04-23,Bank Transfer,666.92,pending,3.61,0.0,USD,Central,Home & Garden
827,827,179,2023-07-01,Debit Card,4053.6,completed,60.95,3992.65,USD,Central,Books
828,828,163,2024-03-24,Debit Card,4760.55,completed,71.6,4688.95,USD,Central,Food
829,829,89,2024-07-07,Debit Card,2849.04,completed,43.16,2805.88,USD,South,Electronics
830,830,106,2023-06-12,Credit Card,2360.85,completed,68.85,2292.0,USD,East,Electronics
831,831,195,2023-12-21,Credit Card,264.04,completed,7.79,256.25,USD,East,Sports
832,832,126,2024-05-05,Debit Card,164.16,completed,2.72,161.44,USD,East,Electronics
833,833,153,2023-01-08,Credit Card,5599.86,completed,162.73,5437.13,USD,Central,Home & Garden
834,834,144,2024-02-09,Bank Transfer,1461.67,refunded,7.42,0.0,USD,South,Clothing
835,835,57,2023-03-23,Debit Card,5395.91,completed,81.09,5314.82,USD,West,Food
836,836,157,2024-12-02,Debit Card,2085.76,completed,31.48,2054.28,USD,East,Home & Garden
837,837,106,2023-03-12,Credit Card,7296.48,pending,211.84,0.0,USD,South,Clothing
838,838,117,2024-04-08,Credit Card,596.3,completed,17.75,578.55,USD,East,Food
839,839,83,2023-06-05,Debit Card,4970.8,completed,74.7,4896.1,USD,North,Books
840,840,27,2023-10-05,Debit Card,97.04,completed,1.73,95.31,USD,South,Food
841,841,60,2023-06-05,Credit Card,5473.8,completed,158.85,5314.95,USD,North,Sports
842,842,80,2024-01-17,Credit Card,1219.75,completed,35.69,1184.06,USD,West,Food
843,843,193,2023-02-27,Bank Transfer,336.94,completed,2.01,334.93,USD,East,Sports
844,844,47,2023-09-15,Credit Card,821.64,completed,24.1,797.54,USD,West,Electronics
845,845,183,2024-02-02,Debit Card,1949.72,completed,29.39,1920.33,USD,West,Clothing
846,846,189,2023-04-09,Debit Card,207.18,pending,3.29,0.0,USD,Central,Food
847,847,175,2023-11-28,Debit Card,1673.35,completed,25.24,1648.11,USD,South,Food
848,848,141,2023-05-06,Credit Card,747.28,completed,22.17,725.11,USD,East,Sports
849,849,14,2023-08-12,Credit Card,1033.7,completed,30.11,1003.59,USD,North,Clothing
850,850,43,2024-08-21,Credit Card,2318.82,completed,67.47,2251.35,USD,North,Sports
851,851,11,2024-12-10,Debit Card,75.36,completed,1.28,74.08,USD,West,Food
852,852,198,2023-09-12,Credit Card,1634.4,completed,47.53,1586.87,USD,South,Sports
853,853,87,2024-10-04,Bank Transfer,1033.62,completed,5.63,1027.99,USD,North,Electronics
854,854,180,2023-04-22,Bank Transfer,3888.72,completed,19.92,3868.8,USD,South,Sports
855,855,143,2023-12-23,PayPal,1294.32,completed,44.32,1250.0,USD,West,Food
856,856,97,2023-05-18,Credit Card,108.99,completed,3.28,105.71,USD,East,Electronics
857,857,144,2024-07-12,Bank Transfer,5676.48,completed,28.59,5647.89,USD,West,Clothing
858,858,90,2024-04-25,Credit Card,1850.22,completed,53.88,1796.34,USD,East,Books
859,859,136,2024-04-06,Debit Card,1518.66,completed,22.89,1495.77,USD,East,Home & Garden
860,860,1,2024-10-18,Credit Card,3360.96,completed,97.95,3263.01,USD,Central,Sports
861,861,159,2024-09-29,Credit Card,2652.3,completed,77.13,2575.17,USD,South,Home & Garden
862,862,138,2023-07-14,Credit Card,992.55,completed,28.91,963.64,USD,Central,Food
863,863,40,2023-10-17,Bank Transfer,6144.64,completed,31.17,6113.47,USD,East,Sports
864,864,134,2023-03-11,Credit Card,656.48,completed,19.29,637.19,USD,North,Clothing
865,865,52,2024-05-14,Debit Card,2624.28,completed,39.48,2584.8,USD,South,Electronics
866,866,100,2024-05-18,PayPal,575.3,completed,20.03,555.27,USD,Central,Books
867,867,94,2024-09-13,Bank Transfer,2502.11,completed,12.91,2489.2,USD,North,Electronics
868,868,21,2024-10-19,Credit Card,2307.2,completed,67.36,2239.84,USD,North,Home & Garden
869,869,107,2024-12-26,PayPal,6714.36,completed,228.71,6485.65,USD,North,Books
870,870,188,2023-11-10,Debit Card,2401.83,failed,36.47,0.0,USD,North,Clothing
871,871,186,2024-06-30,Bank Transfer,902.19,completed,4.68,897.51,USD,West,Clothing
872,872,64,2024-10-03,Credit Card,1858.29,completed,54.04,1804.25,USD,South,Books
873,873,28,2024-10-17,Credit Card,3789.36,completed,110.03,3679.33,USD,Central,Home & Garden
874,874,110,2023-06-22,Credit Card,5291.4,completed,153.78,5137.62,USD,South,Books
875,875,169,2024-07-02,Credit Card,3312.66,completed,96.43,3216.23,USD,Central,Sports
876,876,141,2024-01-16,PayPal,5420.76,completed,184.46,5236.3,USD,West,Food
877,877,83,2023-09-06,Debit Card,5795.3,completed,87.37,5707.93,USD,Central,Books
878,878,141,2023-09-18,Debit Card,1334.62,completed,20.31,1314.31,USD,East,Sports
879,879,1,2023-02-06,Crypto,7201.65,completed,72.28,7129.37,USD,East,Books
880,880,78,2023-11-06,Debit Card,261.22,completed,4.4,256.82,USD,South,Clothing
881,881,177,2024-07-22,Debit Card,173.14,completed,2.8,170.34,USD,Central,Books
882,882,40,2023-02-09,Debit Card,8803.27,completed,132.21,8671.06,USD,West,Home & Garden
883,883,94,2023-09-13,Debit Card,367.55,completed,5.88,361.67,USD,South,Home & Garden
884,884,103,2023-08-14,Credit Card,504.9,completed,14.97,489.93,USD,North,Food
885,885,45,2024-12-07,Credit Card,4372.39,completed,127.28,4245.11,USD,Central,Electronics
886,886,10,2024-08-13,Crypto,6458.4,refunded,64.96,0.0,USD,West,Electronics
887,887,86,2024-03-20,Bank Transfer,922.66,completed,4.95,917.71,USD,West,Electronics
888,888,155,2024-10-14,Credit Card,3000.8,completed,87.17,2913.63,USD,West,Electronics
889,889,82,2024-08-03,Credit Card,2645.7,completed,77.16,2568.54,USD,South,Home & Garden
890,890,40,2024-11-23,PayPal,5956.8,completed,202.98,5753.82,USD,West,Sports
891,891,24,2024-03-20,Credit Card,5795.0,completed,168.29,5626.71,USD,East,Sports
892,892,22,2024-08-11,Credit Card,352.15,completed,10.69,341.46,USD,North,Books
893,893,103,2024-03-22,Credit Card,1754.61,completed,51.0,1703.61,USD,South,Clothing
894,894,125,2024-10-29,Bank Transfer,4509.6,pending,22.69,0.0,USD,Central,Clothing
895,895,189,2023-09-12,Credit Card,5578.56,completed,162.25,5416.31,USD,South,Electronics
896,896,83,2024-08-13,Credit Card,3505.5,completed,101.91,3403.59,USD,North,Electronics
897,897,90,2023-11-25,Crypto,3005.1,completed,30.53,2974.57,USD,East,Books
898,898,44,2024-09-26,Crypto,385.99,completed,4.18,381.81,USD,West,Books
899,899,60,2024-12-02,Credit Card,1115.15,completed,32.68,1082.47,USD,East,Clothing
900,900,14,2024-09-29,Debit Card,181.86,completed,2.94,178.92,USD,South,Home & Garden
901,901,29,2024-04-06,PayPal,174.92,completed,6.18,168.74,USD,West,Electronics
902,902,138,2023-07-29,PayPal,1193.06,failed,40.85,0.0,USD,Central,Books
903,903,160,2023-05-26,PayPal,2489.94,completed,84.94,2405.0,USD,North,Sports
904,904,135,2023-09-19,Crypto,8616.31,completed,86.4,8529.91,USD,South,Electronics
905,905,179,2023-10-08,Debit Card,1043.4,pending,15.99,0.0,USD,North,Sports
906,906,170,2024-11-10,Debit Card,37.97,completed,1.04,36.93,USD,East,Electronics
907,907,167,2023-08-26,Credit Card,149.79,completed,4.69,145.1,USD,West,Books
908,908,125,2024-06-28,PayPal,1809.68,completed,61.66,1748.02,USD,North,Clothing
909,909,118,2025-01-02,Debit Card,1769.74,refunded,26.9,0.0,USD,North,Electronics
910,910,79,2024-05-19,PayPal,3692.16,completed,125.64,3566.52,USD,West,Food
911,911,176,2024-01-02,Credit Card,84.54,completed,2.85,81.69,USD,East,Clothing
912,912,16,2023-09-24,Credit Card,2406.52,completed,69.9,2336.62,USD,West,Electronics
913,913,58,2023-12-19,Credit Card,8546.58,completed,248.31,8298.27,USD,West,Food
914,914,98,2024-11-26,Credit Card,242.3,completed,7.41,234.89,USD,Central,Food
915,915,147,2024-03-14,Credit Card,1692.64,completed,49.42,1643.22,USD,East,Books
916,916,34,2024-10-30,Debit Card,2500.74,refunded,37.64,0.0,USD,South,Books
917,917,52,2023-11-16,Bank Transfer,6184.8,pending,31.28,0.0,USD,Central,Clothing
918,918,198,2024-11-05,PayPal,6970.04,completed,237.36,6732.68,USD,Central,Clothing
919,919,137,2023-05-02,PayPal,424.27,completed,14.59,409.68,USD,South,Home & Garden
920,920,196,2024-03-02,Credit Card,1824.5,completed,53.16,1771.34,USD,West,Home & Garden
921,921,164,2023-10-10,Debit Card,5611.2,completed,84.65,5526.55,USD,South,Clothing
922,922,7,2024-09-20,Credit Card,280.48,completed,8.25,272.23,USD,Central,Home & Garden
923,923,60,2023-08-29,Debit Card,5713.8,completed,85.92,5627.88,USD,South,Food
924,924,177,2024-05-04,Credit Card,182.83,completed,5.42,177.41,USD,South,Books
925,925,167,2023-07-09,Bank Transfer,4740.8,pending,23.98,0.0,USD,West,Sports
926,926,50,2023-02-05,Credit Card,1169.12,completed,34.04,1135.08,USD,West,Electronics
927,927,57,2024-11-20,Credit Card,4278.15,completed,124.36,4153.79,USD,South,Clothing
